,variance,mean,min,max
1566934_at,0.453074621212121,4.756060606060606,3.45,5.68
1566935_at,0.40559962121212123,4.289393939393939,3.11,5.21
1566937_at,0.3425426136363636,3.8436363636363637,2.72,4.46
1566938_at,0.5700308712121215,3.656060606060606,2.11,4.96
1566947_at,0.620667234848485,3.5721212121212114,2.16,4.92
1566948_at,0.5695814393939395,3.7624242424242427,2.52,5.06
1566949_at,0.4120871212121212,4.256060606060607,3.21,5.31
1566950_at,0.4696933712121213,2.9993939393939395,1.79,4.06
1566951_at,0.6464030303030304,3.690303030303031,2.2,4.74
1566952_at,0.45710227272727266,2.9390909090909094,1.74,3.78
1566953_x_at,0.4082092803030305,3.016969696969698,1.69,3.68
1566954_at,0.5399757575757576,5.344848484848485,4.0,6.26
1566955_at,0.7283121212121213,4.2260606060606065,2.59,5.2
1566956_at,0.35301874999999994,8.270000000000001,7.23,9.15
1566957_at,0.8907729166666666,7.246666666666667,5.3,8.43
1566958_at,0.32985227272727274,3.359090909090909,2.35,4.27
1566959_at,0.28830284090909114,2.8018181818181818,1.69,3.58
1566963_at,0.6263176136363636,3.6563636363636363,2.13,4.74
1566964_at,0.4614854166666666,3.5866666666666664,2.33,4.44
1566965_at,0.44904337121212134,3.913939393939394,2.51,4.74
1566966_at,0.4626445075757577,3.2951515151515145,1.98,4.0
1566967_at,0.5303090909090908,4.048181818181818,2.56,5.19
1566968_at,0.45836837121212126,4.746060606060606,3.42,5.67
1566969_at,0.34570624999999994,2.64,1.52,3.4
1566970_at,0.3474530303030303,2.6596969696969697,1.63,3.3
1566973_at,0.6971746212121215,5.326060606060606,3.8,6.05
1566974_at,0.4216301136363639,5.716363636363638,4.33,6.36
1566978_at,0.44911893939393943,3.2742424242424244,2.09,4.11
1566979_at,0.4848979166666667,3.446666666666666,2.08,4.6
1566980_at,0.393563068181818,4.665454545454545,3.42,5.36
1566981_at,0.5521808712121211,3.9239393939393934,2.48,4.6
1566984_at,0.3288954545454542,4.412727272727273,3.15,5.12
1566986_at,0.5054030303030305,3.513030303030303,2.24,4.54
1566987_s_at,1.0504945075757577,4.425151515151515,2.72,6.13
1566989_at,0.5896092803030302,6.123030303030304,4.78,7.38
1566990_x_at,0.4292371212121214,6.033939393939392,4.83,7.17
1566991_at,0.8414382575757574,4.641515151515151,2.83,6.26
1566994_at,0.20629545454545456,4.372727272727272,3.43,4.97
1566995_at,0.3013729166666667,3.206666666666667,1.95,3.87
1566999_at,0.3308842803030303,3.5296969696969684,2.45,4.4
1567000_at,0.3407460227272726,2.7490909090909086,1.77,3.53
1567008_at,0.2568126893939394,3.344242424242424,2.28,3.94
1567009_at,0.4449500000000001,3.9299999999999997,2.66,5.11
1567010_at,0.4927897727272727,4.950909090909092,3.42,5.6
1567011_at,0.6647609848484851,3.691212121212122,2.11,4.58
1567013_at,0.5202422348484849,5.422121212121212,4.18,6.13
1567014_s_at,1.3616234848484847,5.937878787878789,4.16,7.57
1567015_at,0.544979734848485,4.817878787878788,3.4,5.75
1567022_at,0.5504382575757577,3.5315151515151513,2.19,4.73
1567023_at,0.37158087121212124,3.9660606060606067,2.75,4.59
1567027_at,0.8995291666666669,5.423333333333333,3.65,6.69
1567028_s_at,0.47829791666666693,4.086666666666667,2.6,4.8
1567030_at,1.009398484848485,4.937878787878788,3.23,6.8
1567031_at,0.4780695075757576,3.2784848484848483,1.92,4.16
1567032_s_at,0.5202155303030304,3.0503030303030307,1.8,3.96
1567035_at,0.41436893939393926,5.534242424242422,4.25,6.19
1567036_at,0.7592007575757574,5.965151515151515,4.55,7.27
1567044_s_at,0.3955905303030303,2.9530303030303022,1.8,3.57
1567045_at,0.3326717803030302,3.633030303030303,2.43,4.51
1567054_at,0.4283022727272726,4.239090909090909,2.88,4.98
1567055_at,0.5049564393939395,3.7757575757575754,2.46,4.64
1567056_at,0.8823967803030305,3.82969696969697,2.14,5.2
1567058_at,0.32026723484848496,3.092121212121212,1.95,3.72
1567059_at,0.5180189393939395,3.6142424242424247,2.31,4.65
1567060_at,0.5343416666666668,4.836666666666667,3.45,5.82
1567064_at,0.5487751893939394,4.0175757575757585,2.58,5.17
1567065_at,0.5904710227272728,4.18909090909091,2.48,5.2
1567068_at,0.42464337121212126,6.660606060606058,5.48,7.69
1567069_at,1.0247320075757576,4.02151515151515,2.46,5.63
1567076_at,0.584242234848485,4.398787878787878,2.9,5.71
1567078_x_at,0.5126530303030306,4.226969696969697,2.83,5.07
1567079_at,0.4150655303030304,5.390303030303032,3.81,6.25
1567080_s_at,0.8768738636363634,5.256363636363636,3.7,6.84
1567081_x_at,0.5134215909090908,5.098181818181819,3.58,5.75
1567100_at,0.3257871212121211,2.919393939393939,1.75,3.63
1567101_at,0.15263200757575748,3.3048484848484856,2.6,4.06
1567105_at,0.46200473484848475,5.072121212121213,3.57,5.94
1567107_s_at,0.29716723484848473,4.972121212121212,3.99,5.72
1567139_at,0.9162416666666667,3.9333333333333327,2.51,5.69
1567140_at,0.7413609848484846,5.291212121212123,3.83,6.88
1567166_at,0.5557655303030304,5.1396969696969705,3.51,6.21
1567167_at,0.8273155303030306,4.613030303030304,2.94,5.89
1567173_at,0.3752246212121211,2.623939393939393,1.51,3.3
1567174_at,0.3343147727272725,2.890909090909091,1.8,3.63
1567179_at,0.3071007575757576,2.798484848484848,1.79,3.43
1567181_x_at,0.4123751893939393,2.8042424242424238,1.65,3.36
1567182_at,0.24091837121212115,2.4460606060606054,1.6,2.85
1567183_s_at,0.3659380681818182,3.2454545454545456,2.02,3.88
1567213_at,0.629259090909091,5.211818181818182,3.89,6.79
1567214_a_at,0.530379734848485,7.6378787878787895,6.51,8.63
1567219_at,0.3829267045454545,4.637272727272728,3.0,5.64
1567222_x_at,0.5601359848484849,4.0987878787878795,2.77,5.45
1567223_at,0.6397183712121213,3.3493939393939405,1.75,4.34
1567224_at,0.35519223484848483,4.078787878787878,2.97,4.9
1567237_at,0.7905142045454544,3.887272727272727,2.17,5.25
1567238_at,0.615171022727273,3.710909090909091,2.26,5.04
1567240_x_at,0.6729484848484851,3.7887878787878786,2.23,4.77
1567241_at,1.042140340909091,4.758181818181819,2.95,6.21
1567242_at,0.2668945075757576,3.884848484848485,2.59,4.81
1567244_at,0.5155058712121213,3.29060606060606,2.05,4.4
1567245_at,0.3357297348484847,3.311212121212123,2.13,3.99
1567246_at,0.3490439393939394,2.7175757575757578,1.63,3.43
1567247_at,0.2723840909090909,2.871818181818182,1.82,3.82
1567248_at,0.37718825757575775,2.978484848484848,1.79,3.66
1567249_at,0.33392784090909094,2.8418181818181822,1.61,3.4
1567250_at,0.3868801136363638,3.476363636363636,2.27,4.51
1567251_at,0.4552380681818181,3.575454545454545,2.27,4.25
1567252_at,0.6578155303030301,4.933030303030302,3.13,6.02
1567253_at,0.4918433712121211,4.460606060606059,3.18,5.64
1567254_at,0.9895626893939393,5.087575757575757,3.04,6.1
1567255_at,0.5085757575757576,4.798484848484849,3.41,5.73
1567256_at,0.9240729166666667,5.553333333333333,3.21,6.72
1567257_at,0.4291653409090908,4.7681818181818185,3.52,5.46
1567270_at,0.825223484848485,4.478787878787879,3.09,6.12
1567271_at,0.29875700757575746,3.7651515151515142,2.61,4.6
1567272_at,0.7645530303030306,4.686969696969698,2.98,5.97
1567273_at,0.8138505681818183,3.735454545454544,2.17,5.43
1567274_at,0.2927007575757576,5.481515151515152,4.15,6.36
1567277_at,0.5020801136363636,3.513636363636364,1.98,4.59
1567280_at,0.3107051136363636,3.1836363636363636,2.1,3.86
1567281_at,0.3478812500000001,2.66,1.58,3.32
1567282_at,1.0263683712121214,5.54060606060606,4.26,7.35
1567284_at,0.5873126893939394,3.5224242424242433,2.12,4.64
1567285_at,0.6154710227272727,5.540909090909093,3.88,6.42
1567286_at,0.6375126893939396,4.305757575757576,2.77,5.11
1567287_at,0.3693132575757577,2.8448484848484856,1.73,3.6
1567288_at,0.44659545454545463,3.022727272727273,1.75,4.45
1567297_at,0.8080592803030304,5.556969696969698,3.92,6.85
1567298_at,0.590296590909091,5.871818181818184,4.54,6.86
1567303_at,0.39365075757575746,2.8351515151515154,1.58,3.71
1567304_at,0.41682386363636353,3.003636363636364,1.67,3.75
1567319_at,1.2054780303030312,5.200303030303029,3.17,6.44
1567320_at,0.8990842803030299,4.880303030303031,3.08,6.56
1567333_at,0.5177359848484848,3.478787878787879,2.06,4.6
1567334_at,0.4476772727272728,3.79909090909091,2.67,5.36
1567341_at,0.6908246212121211,4.9360606060606065,3.16,5.95
1567357_at,0.5743876893939392,3.834242424242425,2.58,5.38
1567358_at,0.7263058712121213,5.386060606060608,3.9,6.34
1567359_at,0.3563280303030303,2.6996969696969697,1.58,3.3
1567361_at,0.3615892045454545,2.692727272727273,1.65,3.26
1567374_at,0.4238522727272725,3.3709090909090915,2.19,4.02
1567375_at,0.7149437499999999,5.899999999999999,4.43,6.98
1567376_at,0.4974655303030303,3.3303030303030297,2.06,4.4
1567377_at,0.8229757575757574,5.031515151515151,3.2,6.34
1567378_x_at,0.4227676136363635,3.253636363636364,2.06,4.08
1567379_at,0.3105189393939395,2.537575757575758,1.49,3.1
1567380_at,0.2555905303030303,2.75030303030303,1.73,3.35
1567386_at,0.285196590909091,3.0918181818181814,2.07,3.66
1567387_at,0.33132670454545465,2.6772727272727272,1.53,3.48
1567389_at,0.5954621212121215,3.3860606060606058,1.97,4.15
1567390_at,0.4257840909090908,3.8081818181818177,2.47,4.83
1567410_at,0.7226234848484848,6.762121212121214,4.85,8.03
1567440_at,0.43942462121212117,4.470606060606062,3.08,5.41
1567443_x_at,0.575904734848485,4.457878787878788,3.07,5.8
1567457_at,0.434610984848485,2.708787878787879,1.32,3.35
1567458_s_at,3.054423484848485,5.687878787878787,2.84,7.82
1567519_at,0.41658143939393927,4.554242424242425,3.07,5.47
1567527_at,0.3065267045454545,2.787272727272727,1.78,3.45
1567539_at,0.23649545454545462,5.962727272727272,5.01,6.72
1567540_at,0.4608746212121213,5.319393939393942,3.9,6.08
1567558_at,0.6352126893939396,3.9557575757575765,2.21,5.23
1567559_s_at,0.38212670454545455,3.2772727272727273,2.13,4.03
1567575_at,0.45311837121212123,3.4906060606060603,2.22,4.57
1567576_at,0.2726808712121212,2.7706060606060605,1.63,3.28
1567590_at,0.6732092803030301,4.010303030303031,2.37,5.05
1567591_at,0.3958297348484846,4.797878787878789,3.72,6.06
1567611_at,0.5027047348484848,4.441212121212122,3.07,5.11
1567612_at,0.7284528409090909,3.8481818181818186,2.29,5.09
1567622_at,0.5018876893939392,5.4424242424242415,3.96,6.18
1567623_at,0.2716859848484847,4.448787878787881,3.67,5.59
1567624_at,0.4987354166666666,4.426666666666666,3.09,5.47
1567627_at,0.42392575757575757,5.878484848484848,4.49,6.6
1567628_at,0.6181092803030303,4.000303030303031,2.55,5.05
1567656_at,0.3775251893939394,2.8024242424242414,1.73,3.41
1567657_at,0.34897575757575733,2.9051515151515153,1.79,3.52
1567663_at,0.22796931818181823,2.9245454545454552,2.04,3.62
1567664_at,0.21525928030303038,2.823030303030303,2.01,3.32
1567679_at,0.3428945075757576,3.0984848484848486,1.89,3.84
1567681_at,0.5534501893939394,4.204242424242424,2.8,5.29
1567682_x_at,0.6177454545454544,3.867272727272727,2.56,5.42
1567686_at,0.4067626893939392,3.652424242424242,2.52,4.77
1567687_at,0.3760460227272727,3.35909090909091,2.14,4.32
1567696_at,0.24607803030303035,2.5903030303030294,1.64,3.08
1567697_at,0.3551829545454547,4.102727272727274,2.97,5.78
1567698_x_at,0.3525797348484847,3.1712121212121214,2.08,4.43
1567702_at,0.3915916666666667,2.7266666666666666,1.55,3.54
1567703_at,0.48616950757575755,3.2815151515151504,1.92,4.35
1567704_at,0.3687079545454544,3.6072727272727274,2.4,4.56
1567705_at,0.31475227272727274,2.789090909090909,1.72,3.7
1567706_at,0.34315511363636353,2.8963636363636365,1.78,3.76
1567853_at,0.5187183712121212,3.0060606060606068,1.71,3.94
1567855_at,0.2560301136363635,2.8036363636363637,1.83,3.43
1567856_x_at,0.2619814393939394,3.0457575757575754,2.14,3.58
1567859_at,0.44015795454545453,2.8172727272727274,1.64,3.57
1567860_at,0.8548376893939392,3.5375757575757576,1.95,4.74
1567861_at,0.27012727272727277,2.6990909090909088,1.66,3.43
1567862_at,0.3608672348484847,2.7012121212121207,1.54,3.41
1567878_at,0.32446325757575745,2.535151515151515,1.52,3.19
1567906_at,0.27596098484848497,5.00787878787879,3.57,5.65
1567912_s_at,0.5258155303030304,3.470303030303031,2.1,4.36
1567913_at,0.3398068181818182,5.804545454545454,4.91,7.29
1567985_at,0.43398768939393956,6.184242424242424,5.0,6.97
1567986_at,0.7464215909090913,3.861818181818181,2.29,5.15
1567997_x_at,0.7724780303030306,4.293030303030304,2.71,5.8
1568012_at,0.3331363636363635,2.8936363636363645,1.82,3.77
1568126_at,0.5208734848484848,3.1178787878787873,1.78,3.98
1568190_at,0.26424375,2.5800000000000005,1.56,3.32
1568191_at,0.796063068181818,5.335454545454544,3.46,6.24
1568248_x_at,0.6688342803030302,5.94030303030303,4.12,7.14
1568249_at,0.4405945075757576,6.1451515151515155,4.81,7.26
1568286_at,0.2861132575757577,2.5751515151515143,1.51,3.31
1568287_at,0.27642462121212114,2.520606060606061,1.51,3.07
1568365_at,0.31866041666666667,3.0666666666666655,2.02,3.85
1568366_at,0.3859255681818182,2.655454545454545,1.54,3.35
1568375_at,0.4298030303030303,3.3369696969696965,2.18,4.3
1568377_x_at,1.4506939393939389,9.105757575757574,7.54,10.94
1568406_at,0.4874017045454546,2.987272727272728,1.6,3.89
1568408_x_at,1.3222320075757579,8.934848484848482,6.68,10.69
1568448_at,0.3584755681818183,3.7954545454545454,2.46,4.63
1568449_at,0.37522462121212125,2.960606060606061,1.8,4.0
1568487_x_at,0.2712001893939395,2.812424242424243,1.85,3.3
1568488_at,0.5819382575757577,3.184848484848485,1.86,4.25
1568513_x_at,0.5372564393939393,9.182424242424247,8.0,10.46
1568554_x_at,1.3972251893939391,4.034242424242425,1.46,5.84
1568558_x_at,0.48510643939393944,4.255757575757576,2.93,4.96
1568574_x_at,0.2958092803030303,2.7130303030303025,1.6,3.25
1568589_at,0.9687570075757578,4.161515151515152,2.29,5.82
1568590_at,0.4260996212121212,6.05060606060606,4.96,7.01
1568592_at,0.5839445075757577,3.861515151515152,2.32,4.8
1568593_a_at,0.4904166666666667,4.733333333333333,3.37,5.59
1568594_s_at,0.7924564393939396,3.7075757575757566,2.3,5.15
1568596_a_at,0.9160558712121213,6.44939393939394,4.84,7.53
1568597_at,0.4770717803030303,3.3769696969696974,1.99,4.18
1568598_at,0.8413746212121209,5.4006060606060595,3.62,6.64
1568600_at,0.5010570075757576,3.8648484848484848,2.51,4.71
1568601_at,0.49054053030303046,4.499696969696969,3.22,5.61
1568603_at,0.3354939393939396,2.5775757575757576,1.57,3.23
1568604_a_at,0.4802251893939395,3.3375757575757574,2.01,4.08
1568605_at,0.30322973484848476,4.127878787878787,2.86,4.75
1568606_at,0.5560001893939395,4.547575757575757,3.19,5.7
1568609_s_at,0.7462340909090912,3.771818181818183,2.11,5.09
1568611_at,0.4696960227272727,4.8609090909090895,3.11,5.72
1568612_at,0.2553070075757576,2.9451515151515153,1.89,3.58
1568613_at,0.4901683712121212,7.2306060606060605,5.74,8.01
1568615_a_at,0.35360303030303036,3.3096969696969687,2.22,4.79
1568616_a_at,0.9603433712121215,5.463939393939392,3.42,6.54
1568617_a_at,0.15269886363636367,4.513636363636364,3.95,5.18
1568618_a_at,0.852325189393939,8.545757575757575,6.9,9.72
1568619_s_at,0.24376325757575762,3.534848484848485,2.35,4.33
1568620_at,0.26547916666666665,3.353333333333333,2.3,4.01
1568623_a_at,0.5622859848484848,4.801212121212121,3.58,6.08
1568625_at,0.9547193181818183,5.084545454545453,3.3,6.63
1568627_at,0.38585681818181844,3.375454545454546,2.23,4.11
1568629_s_at,0.1795238636363635,7.936363636363636,7.25,8.53
1568633_a_at,0.7603558712121212,3.650606060606061,2.07,4.93
1568634_a_at,0.9706001893939393,3.9075757575757573,1.97,5.32
1568635_at,0.6627829545454548,4.202727272727273,2.79,5.59
1568636_a_at,0.5668217803030302,4.03030303030303,2.63,4.76
1568638_a_at,0.5329842803030304,3.233030303030302,1.85,4.28
1568639_a_at,0.5012371212121213,5.476060606060607,4.2,6.32
1568640_at,0.4105746212121211,4.039393939393939,3.16,5.17
1568643_a_at,0.6537842803030304,4.5703030303030285,3.04,5.5
1568644_at,0.2278547348484848,2.628787878787879,1.69,3.12
1568646_x_at,0.4391939393939393,2.825757575757576,1.55,3.5
1568647_at,0.3821965909090909,2.9181818181818184,1.8,3.62
1568648_a_at,0.42728598484848496,3.217878787878788,1.9,4.19
1568649_at,0.5093238636363635,6.416363636363638,4.95,7.39
1568650_a_at,0.49548124999999993,3.3,2.05,4.12
1568655_a_at,0.8837892045454542,3.9572727272727275,2.37,5.87
1568656_at,0.4726183712121213,3.6360606060606058,2.1,4.61
1568658_at,0.5559683712121213,4.3539393939393936,3.09,6.16
1568660_a_at,0.3228238636363637,2.796363636363636,1.61,3.45
1568661_at,0.34405018939393933,2.674242424242425,1.61,3.34
1568662_at,0.32416723484848486,2.731212121212121,1.67,3.51
1568663_a_at,0.5883840909090909,3.9318181818181817,2.42,4.96
1568665_at,0.3295871212121212,3.326060606060606,2.26,3.9
1568666_at,0.4425626893939395,5.115757575757575,3.78,6.19
1568667_s_at,0.4148126893939392,6.674242424242422,5.31,7.44
1568672_at,0.31705795454545455,2.862727272727273,1.79,3.49
1568673_s_at,0.3216058712121213,2.673939393939393,1.69,3.36
1568675_at,0.5372922348484847,5.43878787878788,3.97,6.54
1568678_s_at,0.12157159090909089,5.678181818181818,5.16,6.76
1568680_s_at,0.4792609848484849,5.148787878787878,3.7,6.01
1568682_a_at,0.4419068181818181,3.7254545454545456,2.53,4.65
1568683_at,0.6401808712121212,5.0260606060606055,3.75,6.38
1568685_at,0.5186278409090909,3.8281818181818177,2.48,5.07
1568686_at,0.3174767045454546,2.7527272727272734,1.52,3.39
1568687_s_at,0.38714166666666666,3.233333333333333,1.8,4.06
1568689_at,1.1150251893939396,3.8824242424242428,2.1,5.5
1568690_a_at,0.5485585227272729,3.2709090909090914,1.84,4.01
1568691_at,0.5627797348484849,6.19787878787879,4.92,7.53
1568695_s_at,0.35343977272727267,3.400909090909091,2.15,4.03
1568696_at,0.3323988636363637,2.743636363636364,1.67,3.33
1568698_at,0.7785767045454549,3.9872727272727286,2.3,5.19
1568699_at,0.6886030303030303,4.63969696969697,3.04,5.54
1568702_a_at,0.7120496212121206,4.789393939393939,3.33,5.72
1568704_a_at,0.5426439393939394,7.092424242424242,5.64,7.88
1568706_s_at,0.7373085227272725,3.9909090909090907,2.42,5.05
1568711_a_at,0.25661136363636355,2.726363636363637,1.58,3.2
1568713_a_at,0.7629479166666666,4.013333333333334,2.33,4.91
1568717_a_at,0.25337462121212123,3.3360606060606064,2.5,4.15
1568718_at,0.8120613636363636,5.343636363636364,3.48,6.53
1568719_s_at,0.6158715909090908,5.798181818181817,4.38,6.81
1568720_at,0.19428806818181824,2.724545454545454,1.86,3.31
1568722_at,0.3290715909090909,3.228181818181819,2.18,4.08
1568723_at,0.8254933712121214,3.863939393939394,2.32,5.07
1568728_s_at,0.4585717803030304,5.796969696969697,4.52,6.56
1568730_at,0.7113647727272726,3.9509090909090907,2.46,4.95
1568732_at,0.34602973484848476,3.0112121212121203,1.89,4.2
1568733_at,0.42816931818181825,3.254545454545454,1.7,3.91
1568734_a_at,0.5780126893939393,4.702424242424243,3.38,5.7
1568735_at,0.5612922348484851,3.197878787878788,1.66,4.64
1568736_s_at,0.41825056818181805,2.955454545454545,1.73,4.06
1568739_at,0.7130808712121214,3.643939393939394,2.22,4.72
1568742_at,0.3698445075757575,4.041515151515152,3.01,5.27
1568743_at,0.6969405303030305,5.739696969696968,4.11,6.51
1568745_at,0.9261522727272725,4.36090909090909,2.68,5.91
1568746_a_at,0.4186113636363634,3.3163636363636364,1.87,4.04
1568748_at,0.6592882575757577,4.305151515151515,2.85,5.42
1568749_at,0.2694433712121212,3.0160606060606057,2.09,3.71
1568751_at,0.29003541666666666,2.3966666666666665,1.41,2.88
1568752_s_at,0.323830871212121,2.563939393939394,1.37,3.06
1568754_at,0.2786172348484849,5.1021212121212125,4.28,6.13
1568755_a_at,0.4157916666666668,3.4433333333333325,1.91,4.21
1568760_at,0.6019142045454546,4.682727272727273,3.28,5.5
1568762_at,0.20559375000000002,2.9699999999999998,2.21,3.7
